TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
31-07-2025,31-07-2025,CM,NSE,STK,6066,INE399L01023,ATGL,EQ,,,,,ADANI TOTAL GAS LIMITED,620,621.5,602.45,604.1,603.95,625.15,,604.1,,,970390,593470332,31095,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22471,INE0RDH01021,LAWSIKHO,ST,,,,,ADDICTIVE LEARNING TECH L,151,156.05,150.2,156.05,156.05,150.05,,156.05,,,8500,1290300,7,F1,500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19761,INE982B01027,ADFFOODS,EQ,,,,,ADF FOODS LIMITED,256,258.5,243.1,245.6,245,261.05,,245.65,,,189777,47343150.6,8311,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6018,INE404A01024,ABSLAMC,EQ,,,,,ADIT BIRL SUN LIF AMC LTD,867.4,882.95,850,858.2,854.95,880.15,,858.2,,,229589,198833861.3,19428,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21614,INE674K01013,ABCAPITAL,EQ,,,,,ADITYA BIRLA CAPITAL LTD.,246.8,260.2,243,256.65,256.5,248.8,,256.65,,,8649553,2210220012,61019,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,30108,INE647O01011,ABFRL,EQ,,,,,ADITYA BIRLA FASHION & RT,74.01,74.48,72.67,72.87,72.79,74.65,,72.87,,,4344639,318934857.7,20587,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,756843,INE14LE01019,ABLBL,EQ,,,,,ADITYA BIRLA LIFES BRAN L,140.94,144.5,140.6,143.5,142.5,143.94,,143.5,,,790989,113577787.1,6945,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15239,INE865C01022,BIRLAMONEY,EQ,,,,,ADITYA BIRLA MONEY LTD,163,173.9,163,170.99,170.99,167.37,,171.05,,,92881,15907421.17,2120,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,625,INE055A01016,ABREL,EQ,,,,,ADITYA BIRLA REAL EST LTD,1890,1922.7,1875,1884.7,1886,1906.7,,1884.9,,,91635,173976700.5,12771,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25251,INE01YQ01013,AUSL,ST,,,,,ADITYA ULTRA STEEL LTD,41.6,41.6,40.15,41,41,41.6,,41,,,10000,408600,5,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25984,INE679V01027,AVL,EQ,,,,,ADITYA VISION LIMITED,389.15,398,380.75,394.7,395.8,393.2,,394.65,,,82413,32443826.6,5829,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23804,INF209KB18D3,BSLGOLDETF,EQ,,,,,ADITYBIRLA SL GOLD ETF-GR,87.5,87.5,86.54,87.31,87.38,87.64,,87.31,,,29587,2574961.15,537,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24781,INF209KB19D1,BSLNIFTY,EQ,,,,,ADITYBIRLA SL NIF ETF-GR,28.2,29.1,28.2,28.72,28.71,28.77,,28.73,,,271345,7800657.49,3517,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,34,INE045A01017,ADOR,EQ,,,,,ADOR WELDING LTD,1002.4,1009.3,992.4,999.2,1000.9,1011.6,,999.2,,,5995,5999326.1,1013,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4953,INE737B01033,ADROITINFO,EQ,,,,,ADROIT INFOTECH LIMITED,10.31,10.91,10.31,10.82,10.72,10.9,,10.82,,,18063,194002.2,155,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18039,INE837H01020,ADVENZYMES,EQ,,,,,ADVANCED ENZYME TECH LTD,348,358.9,337.65,350.7,350,348.6,,350.7,,,1151618,405733500.4,30537,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14745,INE199C01026,ADVANIHOTR,EQ,,,,,ADVANI HOT.& RES.(I) LTD,59.84,61.12,58.5,59.8,59.99,59.85,,59.81,,,38332,2299754.05,1251,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,40,INE208C01025,AEGISLOG,EQ,,,,,AEGIS LOGISTICS LIMITED,722.95,729.8,716.3,719.7,718.6,722.75,,719.7,,,302843,218969618.4,20917,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757336,INE0INX01018,AEGISVOPAK,EQ,,,,,AEGIS VOPAK TERMINALS LTD,243.1,245.76,237.12,239.76,237.53,247.55,,239.75,,,783052,189282188.5,19628,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757871,INE423A07427,885AEL28,NB,,,,,AEL 8.85% 2028 SR III,1000,1001.99,1000,1001.32,1001.99,1002,,1001.32,,,458,458696.5,11,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757869,INE423A07450,895AEL27,N9,,,,,AEL 8.95% 2027 SR I,1005,1007,1002,1002,1002,1000,,991,,,121,121681,4,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757874,INE423A07443,9AEL30,NE,,,,,AEL 9% 2030 SR VI,1005,1005.75,1001.8,1005.75,1005.75,1002.06,,1005.75,,,227,227862.01,12,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757872,INE423A07435,915AEL28,NC,,,,,AEL 9.15% 2028 SR IV,1000,1001.25,999.65,1000,1000,1000,,999.63,,,2859,2859110.69,25,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757875,INE423A07393,930AEL30,NF,,,,,AEL 9.3% 2030 SR VII,1002,1002,999,1002,1002,1001.9,,1002,,,736,736390,14,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,12015,INE065D01027,AEROENTER,EQ,,,,,AEROFLEX ENTERPRISES LTD,101.49,103.99,99,102.38,102.74,102.8,,102.38,,,652863,67125902.81,3879,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18268,INE024001021,AEROFLEX,EQ,,,,,AEROFLEX INDUSTRIES LTD,192.99,193.64,187,189.03,188.51,193.05,,189.02,,,1143361,218483042.9,16308,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25065,INE0WL801011,AERON,SM,,,,,AERON COMPOSITE LIMITED,120,120,117.55,118.25,118.95,119.95,,118.25,,,11000,1307700,11,F1,1000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24833,INE0TSF01011,AESTHETIK,ST,,,,,AESTHETIK ENGINEERS LTD,121.55,121.55,121,121.2,121,123.8,,121.2,,,12000,1455100,5,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9810,INE0BWX01014,AETHER,EQ,,,,,AETHER INDUSTRIES LIMITED,758,782,753.55,766.95,768,768.15,,766.95,,,96889,74528513.1,6464,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25977,INE101I01011,AFCONS,EQ,,,,,AFCONS INFRASTRUCTURE LTD,396.8,402.15,392.85,399.25,400,399.35,,399.25,,,660320,263557423.4,19427,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11343,INE00WC01027,AFFLE,EQ,,,,,AFFLE 3I LIMITED,1950,1987.9,1901,1958,1940.1,1983.3,,1957.9,,,257872,506246201.7,48291,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25855,INE692Z01013,AFFORDABLE,EQ,,,,,AFFORD ROBO & AUTO LTD,411.95,418.95,399.55,414.35,417,411.35,,414.5,,,11488,4699571.05,803,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14263,INE0MLA01012,AGARWALFT,SM,,,,,AGARWAL FLOAT GLASS I LTD,60,61,60,60.95,61,60.2,,60.95,,,4500,272850,3,F1,1500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3389,INE204E01012,AGARIND,EQ,,,,,AGARWAL INDS CORP LTD.,972.05,992.05,951,984.85,980.1,972.05,,984.5,,,28575,28127350.85,2673,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,27312,INE0P8X01016,AGARWALTUF,ST,,,,,AGARWAL TOUGH GLASS IND L,128.95,128.95,122,124.8,128.65,127,,124.8,,,34800,4354500,24,F1,1200,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1412,INE415A01038,AGI,EQ,,,,,AGI GREENPAC LIMITED,953,977,933.2,962.8,960.9,954.75,,962.75,,,177475,170868442.8,11767,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24445,INE976R01025,AGIIL,EQ,,,,,AGI INFRA LIMITED,1068,1089,1041,1080.65,1076,1073.4,,1080.55,,,132020,141610319.9,6327,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10498,INE0LF301013,AGNI,ST,,,,,AGNI GREEN POWER LTD,20.65,20.65,20.65,20.65,20.65,21.7,,20.65,,,17500,361375,6,F1,2500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11072,INE449G01018,AGRITECH,EQ,,,,,AGRI-TECH (INDIA) LIMITED,146.99,146.99,143,143.75,143.07,144.67,,143.75,,,4915,708932.87,279,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9046,INE740V01019,AGROPHOS,EQ,,,,,AGRO PHOS INDIA LIMITED,41.5,47.6,41.5,44.17,44.48,42.91,,44.17,,,635783,28746525.85,5178,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7935,INE583L01014,AGSTRA,BE,,,,,AGS TRANSACT TECH LTD,4.93,4.93,4.93,4.93,4.93,4.93,,4.96,,,97963,482957.59,253,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2004,INE00PV01013,AHLADA,EQ,,,,,AHLADA ENGINEERS LIMITED,63.78,63.78,61.99,62.97,62.5,63.7,,62.97,,,12088,758971.88,256,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17833,INE758C01029,AHLUCONT,EQ,,,,,AHLUWALIA CONT IND LTD,991.2,1040.9,991.2,1022.7,1026.1,1012.1,,1022.8,,,46847,48006569,8429,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13086,INE212H01026,AIAENG,EQ,,,,,AIA ENGINEERING LIMITED,3181.1,3194,3125,3132.6,3133,3195.3,,3132.6,,,45435,143150036,9097,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23984,INE0RUV01018,AIMTRON,SM,,,,,AIMTRON ELECTRONICS LTD,746,747,730,737.9,745,760.15,,737.9,,,57600,42620960,118,F1,400,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9874,INE805A01014,GOLDTECH,EQ,,,,,AION-TECH SOLUTIONS LTD,69.9,76.25,67.89,76.25,76.25,69.32,,76.28,,,205682,15441654.73,1133,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9897,INE645W01026,AIRAN,EQ,,,,,AIRAN LIMITED,26.4,27.29,26.4,27.1,27.11,26.99,,27.09,,,118041,3185181.28,2085,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6068,INE801L01010,AIROLAM,EQ,,,,,AIRO LAM LIMITED,110.77,111.3,105.5,107.98,107.3,109.07,,107.98,,,5491,594161.9,260,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6435,IN9397D01014,AIRTELPP,E1,,,,,AIRTEL RS. 1.25 PPD UP,1460,1460,1430.1,1439.55,1445,1463.7,,1439.55,,,170030,245950290.7,3032,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8124,INE031B01049,AJANTPHARM,EQ,,,,,AJANTA PHARMA LIMITED,2785,2799.9,2735.8,2751.4,2742,2800.5,,2751.4,,,77158,213380646.4,13379,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29624,INE274Y01021,AJAXENGG,EQ,,,,,AJAX ENGINEERING LIMITED,669.85,703.3,660.2,695.75,695.9,673.15,,695.75,,,184674,128245579.2,14337,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17307,INE298G01027,AJMERA,EQ,,,,,AJMERA REALTY & INF I LTD,892,899,873,897,892.5,897.6,,896.95,,,90551,80416895.95,5781,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3403,INE820Y01021,AJOONI,EQ,,,,,AJOONI BIOTECH LIMITED,5.42,5.58,5.37,5.43,5.4,5.55,,5.43,,,391374,2134164.33,1039,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21132,INE0PCY01014,AKANKSHA,ST,,,,,AKANKSHA POWER N INFRA L,95.1,99.85,95.1,99.85,99.85,98.45,,99.85,,,11000,1062050,11,F1,1000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13510,INE737W01013,AKASH,EQ,,,,,AKASH INFRA-PROJECTS LTD,26.02,27.87,26.02,27.21,27.21,27.62,,27.21,,,6281,171930.71,84,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2176,INE00Y801016,AKG,EQ,,,,,AKG EXIM LIMITED,13.5,13.5,12.86,12.91,12.9,13.26,,12.91,,,83806,1092993.46,313,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14895,INE642Z01026,AKI,BE,,,,,AKI INDIA LIMITED,11.54,11.55,10.53,11.26,11.24,11.05,,11.27,,,103685,1169775.33,332,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24304,INE0PMR01017,AKIKO,SM,,,,,AKIKO GLOBAL SERVICES L,117.7,125,110.15,119.7,119,117.7,,119.7,,,172800,20540400,105,F1,1600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24159,INE916Y01027,AFIL,EQ,,,,,AKME FINTRADE (INDIA) LTD,7.06,7.07,6.9,7,7.05,7.1,,7,,,835107,5858996,1018,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8591,INE523B01011,AKSHOPTFBR,EQ,,,,,AKSH OPTIFIBRE LIMITED,8.19,8.39,8.02,8.25,8.29,8.19,,8.24,,,137614,1137104.12,350,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9560,INE256Z01025,AKSHAR,BE,,,,,AKSHAR SPINTEX LIMITED,0.53,0.55,0.53,0.53,0.54,0.53,,0.53,,,1223817,655695.38,566,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20178,INE542B01011,AKSHARCHEM,EQ,,,,,AKSHARCHEM INDIA LIMITED,285,292.8,284.95,286.95,289.15,289.1,,286.95,,,2703,779406.85,294,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24715,INE09XN01023,AKUMS,EQ,,,,,AKUMS DRUGS AND PHARMA L,530,540,511.7,519.25,518,539.1,,519.2,,,734458,382625347.1,18303,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1467,INE133A01011,AKZOINDIA,EQ,,,,,AKZO NOBEL INDIA LIMITED,3790,3863.6,3750,3771.4,3780.1,3817.8,,3771.4,,,15472,58751289.9,4772,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9921,INE914E01040,ALANKIT,EQ,,,,,ALANKIT LIMITED,14.85,15.28,14.85,15.12,15.16,15.19,,15.12,,,227348,3438644.57,910,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17256,INE155C01010,ALBERTDAVD,EQ,,,,,ALBERT DAVID LIMITED,877.05,918.8,862,891.05,888.8,895.4,,890.9,,,10103,9050985.5,1052,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,79,INE426A01027,ALEMBICLTD,EQ,,,,,ALEMBIC LIMITED,113.5,113.5,110.86,112.12,111.91,114.24,,112.13,,,258469,29050347.04,4984,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25328,INE901L01018,APLLTD,EQ,,,,,ALEMBIC PHARMA LTD,985,1004.8,971,977.9,978,1007.6,,977.9,,,54884,54163832.7,5447,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13656,INE062D01024,ALICON,EQ,,,,,ALICON CASTALLOY LIMITED,914.3,918.15,902.4,912.3,911,922.7,,912,,,1668,1521892.1,314,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5265,INE03Q201024,ALIVUS,EQ,,,,,ALIVUS LIFE SCIENCES LTD,1035.6,1049.3,1015.2,1031.1,1025.2,1050.3,,1031.1,,,53591,55372018.6,5946,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16959,INE773I01017,ALKALI,EQ,,,,,ALKALI METALS LTD,91.5,92.88,90,90.56,90.99,92.2,,90.65,,,4547,413579.68,315,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11703,INE540L01014,ALKEM,EQ,,,,,ALKEM LABORATORIES LTD.,5098,5098,5014.5,5031.1,5027.5,5099.6,,5031.1,,,118293,595888526.9,14356,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4487,INE150B01039,ALKYLAMINE,EQ,,,,,ALKYL AMINES CHEM. LTD,2204.3,2368,2196.9,2348.2,2350,2260.8,,2348.2,,,181995,423988516.7,25396,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13203,INE0M2X01012,ALLETEC,SM,,,,,ALL E TECHNOLOGIES LTD,320,348,320,343.45,344.6,344.2,,343.45,,,18800,6424940,45,F1,400,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13688,INE152B01027,ACLGATI,EQ,,,,,ALLCARGO GATI LIMITED,66.25,66.25,64.46,64.9,64.76,66.42,,64.89,,,201686,13126548.73,1979,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13501,INE418H01029,ALLCARGO,EQ,,,,,ALLCARGO LOGISTICS LTD,33.45,35.43,33.39,34.97,34.95,34.68,,34.97,,,2400963,83360615.35,13672,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17778,INE0NN701020,ATL,EQ,,,,,ALLCARGO TERMINALS LTD,31,31.48,30,30.41,30.47,31.37,,30.41,,,210209,6456766.42,1223,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11798,INE835G01018,ALLDIGI,EQ,,,,,ALLDIGI TECH LIMITED,1000,1024.35,945,995.25,995,1047.1,,995.1,,,82561,81094751.4,6922,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24308,INE552Z01027,ABDL,EQ,,,,,ALLIED BLEND N DISTILS L,485,522.5,482,515.05,514,493.9,,515.05,,,1521105,779773853.4,33710,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14813,INE102I01027,ADSL,EQ,,,,,ALLIED DIGITAL SERV. LTD,160,162.7,158.13,158.62,158.49,161.86,,158.54,,,165768,26489634.5,3066,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16719,INE326B01035,ALMONDZ,EQ,,,,,ALMONDZ GLOBAL SEC LTD,21.5,22.34,20.93,21.37,21.59,21.59,,21.36,,,161189,3458843.53,665,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17675,INE270A01029,ALOKINDS,EQ,,,,,ALOK INDUSTRIES LIMITED,19,19.39,18.64,19,19.11,19.5,,19,,,9237096,175514510.9,15303,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14848,INE385I01010,ALPA,EQ,,,,,ALPA LABORATORIES LTD,100.65,103.83,100,101.01,101.5,103.73,,101.01,,,30428,3101199.76,463,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22688,INE0R4701017,ALPEXSOLAR,SM,,,,,ALPEX SOLAR LIMITED,1235,1250,1216,1219.95,1218.2,1252.45,,1219.95,,,64000,78755640,233,F1,200,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14597,INE137C01018,ALPHAGEO,EQ,,,,,ALPHAGEO (INDIA) LIMITED,255.5,266.8,255.5,260.5,260,266.15,,260.45,,,8272,2164108.55,507,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23478,INE0STM01017,ALUWIND,ST,,,,,ALUWIND INFRA-TECH LTD,72.1,79.6,72.1,79.6,79.6,75.85,,79.6,,,43500,3438750,28,F1,1500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,100,INE885A01032,ARE&M,EQ,,,,,AMARA RAJA ENERGY MOB LTD,975,975.1,960.35,963.6,965.1,979.8,,963.6,,,425557,411928239.3,29809,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1185,INE371P01015,AMBER,EQ,,,,,AMBER ENTERPRISES (I) LTD,7925,7999.5,7820,7963.5,7959.5,8040.5,,7963.5,,,404230,3207619593,52130,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24415,INE0M3I01029,AMBEY,SM,,,,,AMBEY LABORATORIES LTD,43.7,43.7,43.7,43.7,43.7,43.95,,43.7,,,2000,87400,1,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11496,INE792B01012,AMBICAAGAR,EQ,,,,,AMBICA AGAR & AROMAINDLTD,27.1,27.6,27,27,27.15,27.37,,27,,,17913,485502.53,137,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15234,INE540G01014,AMBIKCO,EQ,,,,,AMBIKA COTTON MILL LTD.,1588.6,1601,1550,1558.2,1550,1602.8,,1558.7,,,5676,8932517.9,719,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1270,INE079A01024,AMBUJACEM,EQ,,,,,AMBUJA CEMENTS LTD,613,624.8,589.9,592.7,590,617.85,,592.7,,,5782494,3523930195,99880,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14398,INE005I01014,AMDIND,EQ,,,,,AMD INDUSTRIES LIMITED,50.8,51.8,50.02,50.64,50.5,51.14,,50.78,,,4050,206502.39,211,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19867,INE275D01022,AMNPLST,EQ,,,,,AMINES & PLASTICIZERS LTD,223.05,229.95,220.47,226.23,225.67,227.05,,226.27,,,4151,938374.05,314,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2598,INE606A01024,AMJLAND,EQ,,,,,AMJ LAND HOLDINGS LIMITED,58.4,61.89,56.05,60.21,59.7,58.45,,60.21,,,71459,4271718.37,1420,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17547,INE098F01031,AMRUTANJAN,EQ,,,,,AMRUTAJAN HEALTH LTD,660,669,655.5,660.2,656.4,664.35,,660.3,,,7253,4787606.65,1163,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7145,INE463V01026,ANANDRATHI,EQ,,,,,ANAND RATHI WEALTH LTD,2640,2700,2608.1,2645.6,2632.2,2671.4,,2645.6,,,112764,299173665.1,14491,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13620,INE242C01024,ANANTRAJ,EQ,,,,,ANANT RAJ LIMITED,568,577.7,557.1,564.6,560,579.8,,564.6,,,1722601,982392690.9,39089,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15420,INE666E01020,ACL,EQ,,,,,ANDHRA CEMENTS LIMITED,69.25,69.25,67.44,68.2,68,68.16,,68.2,,,7729,527655.63,365,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,166,INE435A01051,ANDHRAPAP,EQ,,,,,ANDHRA PAPER LIMITED,77.9,78,76.5,77,77.99,78.6,,77.02,,,62032,4791561.82,1622,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,136,INE715B01021,ANDHRSUGAR,EQ,,,,,ANDHRA SUGARS LTD,78,79,76.71,77.75,77.19,78.07,,77.74,,,166951,12975449.56,2638,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,324,INE732I01013,ANGELONE,EQ,,,,,ANGEL ONE LIMITED,2618,2637.9,2589,2600.9,2590,2641.2,,2600.8,,,455411,1189224899,33696,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16657,INE087B01017,ANIKINDS,EQ,,,,,ANIK INDUSTRIES LTD,96.42,97.85,96.02,97.45,96.11,96.41,,97.98,,,3913,378349.1,107,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20457,INE071F01012,APCL,BE,,,,,ANJANI PORTLAND CEM LTD,154.4,154.4,145.1,146.82,146,151.91,,146.92,,,1094,162179.32,36,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25878,INE106I01010,ANKITMETAL,BZ,,,,,ANKIT MET & POW LTD,1.95,1.98,1.93,1.96,1.98,1.97,,1.96,,,8394,16226.48,32,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13664,INE0LR101013,ANLON,ST,,,,,ANLON TECHNOLOGY SOL LTD,431,437,431,434,437,443,,434,,,800,347200,2,F1,400,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3727,INE02AR01019,ANMOL,EQ,,,,,ANMOL INDIA LIMITED,15.5,16,15.06,15.39,15.4,15.76,,15.4,,,49199,765403.17,369,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11198,INE0MGM01017,ANNAPURNA,SM,,,,,ANNAPURNA SWADISHT LTD,278,283.5,277,281.3,280,284.15,,281.3,,,40750,11449762.5,90,F1,250,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19677,INE436A01026,ANSALAPI,BZ,,,,,ANSAL PROP & INFRA LTD,5.28,5.28,5.28,5.28,5.28,5.39,,5.26,,,9067,47873.76,28,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5194,INE414B01021,ANTGRAPHIC,EQ,,,,,ANTARCTICA LTD,1.13,1.25,1.13,1.24,1.24,1.14,,1.24,,,770366,930559.42,494,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757885,INE0CZ201020,ANTHEM,EQ,,,,,ANTHEM BIOSCIENCES LTD,753,774.7,750,759.15,759.95,770.65,,759.1,,,1353708,1033720295,48728,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1797,INE01BK01022,AWHCL,EQ,,,,,ANTONY WASTE HDG CELL LTD,595,628,591.2,613.6,611,605.55,,613.55,,,81547,50043487.15,5460,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,28314,INE489G01022,ANUHPHR,EQ,,,,,ANUH PHARMA LIMITED,98,98.81,96.5,97.03,96.65,99.41,,97.56,,,55581,5422909.68,1205,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2829,INE930P01018,ANURAS,EQ,,,,,ANUPAM RASAYAN INDIA LTD,1148.9,1151,1126,1133.4,1130.7,1148.9,,1133.2,,,64836,73974234.9,6260,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,28983,INE0SI601032,ANYA,SM,,,,,ANYA POLYTECH & FERTI LTD,26.95,27.3,26.6,26.9,26.95,27,,26.9,,,100000,2707500,18,F1,5000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11945,INE0MIZ23019,ANZEN,IV,,,,,ANZEN IND ENE YLD PLU TRU,114,114,114,114,114,117.5,,117.17,,,25000,2850000,1,F1,25000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,30472,INF1J2R01056,AONELIQUID,EQ,,,,,AONEAMC - AONELIQUID,988.25,1018.96,988.25,1018.94,1018.96,1018.81,,1018.94,,,12231,12462602.84,135,F1,1,,,,,
