FinInstrmId,UndrlygFinInstrmId,FinInstrmNm,symbol,XpryDt,StrkPric,OptnTp,PrtdToTrad,MinLot,NewBrdLotQty,BidIntrvl,StartDt,EndDt,MtrtyDt,PdctStartDt,SrsId,AsstCd,UndrlygInstrmAsstClss,StockNm,SttlmMtd,BasePric,DelFlg,ExrcStartDt,ExrcEndDt,IssdCptl,MinPric,MaxPric,MktTpAndId,OffclCorpActnEvtId,AdmssnTp,IssePric,TradgStsNrmlMkt,ElgbltyNrmlMkt,TradgStsOddLotMkt,ElgbltyOddLotMkt,TradgStsSpotMkt,ElgbltySpotMkt,TradgStsAuctnMkt,ElgbltyAuctnMkt,MrgnPctg,MaxTradQty,WrngQty,AdmssnDt,RmvlDt,RadmssnDt,RcrdDt,NoDlvryStartDt,NoDlvryEndDt,SpclExDt,BookClsrStartDt,BookClsrEndDt,StockRcrdDt,TckrSelctn,OdOffclCorpActnEvtId,CdtRatg,Mtg,IntrstOrDvdd,RghtsOrBns,MinFillAllOrNn,AddtlInf,OptnExrcStyle,ExrcAllwd,ExrcRjctAllwd,PLAllwd,CorpAdjstmnt,UndrlygInstrm,DcmlstnPric,PartnIdr,UnqPdctIdr,CpctyGrpId,SctyId,Mltplr,SctyLngNm,UndrlygMkt,CtrctTp,FinInstrmPdctTpCd,FinInstrmTp,TradToTradInd,IndxFlg,Indx,IndxPrtcptnInd,ExtrnlDataSrcFlg,LastUpd,FinInstrmGnlAttrbts,AddtlUndrlygAttrbts,UndrlygAsst,OrgnlXpryDt,SgmtId,UnitOfMeasr,PricQtQty,PricRgTp,InitlMrgnTp,BuyInitlMrgnRate,MaxSnglTxnQty,MaxSnglTxnVal,AsstClss,NearMnthInstrmIdr,FarMnthInstrmIdr,PricNmrtr,Spcfctn,PricDnmtr,GnlNmrtr,GnlDnmtr,LotNmrtr,LotDnmtr,DcmlLctr,SttlmTp,ParVal,CorpActnRsn,FreeFltCptl,ISIN,SellInitlMrgnRate,RatgDtls,FinInstrmClssfctn,SpclMrgnTp,BuySpclMrgnRat,SellSpclMrgnRat,InitlMrgnSprdBnftFlg,InstrmEndDtTm,Ccy,PdctMnth,GrpId,MtchgCrit,SprdTp,ValMtd,SLBMElgblty,PricMtd,InstrmId,XpryPrcDt,MrgnInd,RglrBuyMrgn,RglrSellMrgn,SprdBnftAllwd,DlvryWght,DlvryUnit,Rsvd01,Rsvd02,Rsvd03,Rsvd04,Rsvd05,Rsvd06,Rsvd07,Rsvd08,Rsvd09,Rsvd10,Rsvd11,Rsvd12,Rsvd13,Rsvd14,Rsvd15
36103,2963,OPTSTK,SAIL,1443709800,8500,CE,1,4700,4700,5,1435708800,0,1443709800,,XX,,,SAIL25SEP85CE,P,4140,N,1443657600,1443709800,4.13E+09,2140,6140,1,0,0,0,2,1,2,0,2,0,3,0,0,1.88E+05,0,1435708800,0,0,0,0,0,0,0,0,1438794950,15,1,            ,2,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36105,15313,OPTSTK,IRB,1440858600,2000,CE,1,11675,11675,5,1438732800,0,1440858600,,XX,,,IRB25AUG20CE,P,2535,N,1440806400,1440858600,6.04E+09,535,4535,1,0,0,0,2,1,2,0,2,0,3,0,0,4.67E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36111,2029,OPTSTK,IRFC,1440858600,6500,CE,1,4250,4250,5,1438732800,0,1440858600,,XX,,,IRFC25AUG65CE,P,6500,N,1440806400,1440858600,1.31E+10,4500,8500,1,0,0,0,2,1,2,0,2,0,3,0,0,1.70E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36121,1660,OPTSTK,ITC,1443709800,53500,CE,1,1600,1600,5,1438732800,0,1443709800,,XX,,,ITC25SEP535CE,P,5,N,1443657600,1443709800,1.25E+10,5,2005,1,0,0,0,2,1,2,0,2,0,3,0,0,6.40E+04,0,1438732800,0,0,0,0,0,0,0,0,1438793466,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36128,13611,OPTSTK,IRCTC,1440858600,58000,CE,1,875,875,5,1433289600,0,1440858600,,XX,,,IRCTC25AUG580CE,P,15225,N,1440806400,1440858600,8.00E+08,11380,19070,1,0,0,0,2,1,2,0,2,0,3,0,0,3.50E+04,0,1433289600,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36132,11723,OPTSTK,JSWSTEEL,1443709800,73000,CE,1,675,675,5,1438732800,0,1443709800,,XX,,,JSWSTEEL25SEP730CE,P,33285,N,1443657600,1443709800,2.45E+09,28150,38420,1,0,0,0,2,1,2,0,2,0,3,0,0,2.70E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36134,20261,OPTSTK,IREDA,1440858600,11000,CE,1,3450,3450,5,1433289600,0,1440858600,,XX,,,IREDA25AUG110CE,P,3860,N,1440806400,1440858600,2.69E+09,1860,5860,1,0,0,0,2,1,2,0,2,0,3,0,0,1.38E+05,0,1433289600,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36136,18096,OPTSTK,JUBLFOOD,1440858600,43000,CE,1,1250,1250,5,1438732800,0,1440858600,,XX,,,JUBLFOOD25AUG430CE,P,22050,N,1440806400,1440858600,6.60E+08,18385,25715,1,0,0,0,2,1,2,0,2,0,3,0,0,3.75E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36141,21808,OPTSTK,SBILIFE,1440858600,100000,CE,1,375,375,5,1435708800,0,1440858600,,XX,,,SBILIFE25AUG1000CE,P,83545,N,1440806400,1440858600,1.00E+09,75610,91480,1,0,0,0,2,1,2,0,2,0,3,0,0,1.50E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794950,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36146,2955,OPTSTK,KALYANKJIL,1443709800,34000,CE,1,1175,1175,5,1438732800,0,1443709800,,XX,,,KALYANKJIL25SEP340CE,P,25980,N,1443657600,1443709800,1.03E+09,20980,30980,1,0,0,0,2,1,2,0,2,0,3,0,0,4.70E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,2,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36160,11236,OPTSTK,JSL,1440858600,40000,CE,1,850,850,5,1433289600,0,1440858600,,XX,,,JSL25AUG400CE,P,32965,N,1440806400,1440858600,8.24E+08,27865,38065,1,0,0,0,2,1,2,0,2,0,3,0,0,3.40E+04,0,1433289600,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36171,17869,OPTSTK,JSWENERGY,1440858600,30000,CE,1,1000,1000,5,1433289600,0,1440858600,,XX,,,JSWENERGY25AUG300CE,P,23900,N,1440806400,1440858600,1.75E+09,19750,28050,1,0,0,0,2,1,2,0,2,0,3,0,0,5.00E+04,0,1433289600,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36174,1922,OPTSTK,KOTAKBANK,1443709800,266000,CE,1,400,400,5,1438732800,0,1443709800,,XX,,,KOTAKBANK25SEP2660CE,P,70,N,1443657600,1443709800,1.99E+09,5,2070,1,0,0,0,2,1,2,0,2,0,3,0,0,1.20E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36178,9683,OPTSTK,KPITTECH,1443709800,60000,CE,1,400,400,5,1438732800,0,1443709800,,XX,,,KPITTECH25SEP600CE,P,62270,N,1443657600,1443709800,2.74E+08,53410,71130,1,0,0,0,2,1,2,0,2,0,3,0,0,2.00E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36186,3103,OPTSTK,SHREECEM,1440858600,3925000,CE,1,25,25,5,1435708800,0,1440858600,,XX,,,SHREECEM25AUG39250CE,P,15,N,1440806400,1440858600,3.61E+07,5,2015,1,0,0,0,2,1,2,0,2,0,3,0,0,7.51E+02,0,1435708800,0,0,0,0,0,0,0,0,1438794950,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36207,4306,OPTSTK,SHRIRAMFIN,1443709800,32000,CE,1,825,825,5,1435708800,0,1443709800,,XX,,,SHRIRAMFIN25SEP320CE,P,30795,N,1443657600,1443709800,1.88E+09,26580,35010,1,0,0,0,2,1,2,0,2,0,3,0,0,3.30E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794950,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36222,9480,OPTSTK,LICI,1440858600,61000,CE,1,700,700,5,1438732800,0,1440858600,,XX,,,LICI25AUG610CE,P,28770,N,1440806400,1440858600,6.32E+09,23910,33630,1,0,0,0,2,1,2,0,2,0,3,0,0,2.80E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36232,3220,OPTSTK,LODHA,1443709800,60000,CE,1,450,450,5,1438732800,0,1443709800,,XX,,,LODHA25SEP600CE,P,64970,N,1443657600,1443709800,9.98E+08,54835,75105,1,0,0,0,2,1,2,0,2,0,3,0,0,1.80E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36238,3273,OPTSTK,SRF,1443709800,410000,CE,1,200,200,5,1435708800,0,1443709800,,XX,,,SRF25SEP4100CE,P,280,N,1443657600,1443709800,2.96E+08,5,2280,1,0,0,0,2,1,2,0,2,0,3,0,0,8.00E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794951,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36240,3363,OPTSTK,SUPREMEIND,1440858600,310000,CE,1,175,175,5,1435708800,0,1440858600,,XX,,,SUPREMEIND25AUG3100CE,P,120340,N,1440806400,1440858600,1.27E+08,91035,149645,1,0,0,0,2,1,2,0,2,0,3,0,0,5.25E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794951,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36245,3432,OPTSTK,TATACONSUM,1440858600,79000,CE,1,550,550,5,1435708800,0,1440858600,,XX,,,TATACONSUM25AUG790CE,P,28575,N,1440806400,1440858600,9.89E+08,23870,33280,1,0,0,0,2,1,2,0,2,0,3,0,0,2.20E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794951,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36248,11483,OPTSTK,LT,1443709800,255000,CE,1,175,175,5,1438732800,0,1443709800,,XX,,,LT25SEP2550CE,P,110540,N,1443657600,1443709800,1.38E+09,93240,127840,1,0,0,0,2,1,2,0,2,0,3,0,0,7.00E+03,0,1438732800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36252,10440,OPTSTK,LUPIN,1440858600,96000,CE,1,425,425,5,1433289600,0,1440858600,,XX,,,LUPIN25AUG960CE,P,92600,N,1440806400,1440858600,4.57E+08,82730,102470,1,0,0,0,2,1,2,0,2,0,3,0,0,1.28E+04,0,1433289600,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36270,3411,OPTSTK,TATAELXSI,1443709800,820000,CE,1,100,100,5,1435708800,0,1443709800,,XX,,,TATAELXSI25SEP8200CE,P,820,N,1443657600,1443709800,6.23E+07,5,2820,1,0,0,0,2,1,2,0,2,0,3,0,0,4.00E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794951,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36284,2031,OPTSTK,M&M,1443709800,225000,CE,1,200,200,5,1438732800,0,1443709800,,XX,,,M&M25SEP2250CE,P,97195,N,1443657600,1443709800,1.24E+09,79995,114395,1,0,0,0,2,1,2,0,2,0,3,0,0,8.00E+03,0,1438732800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36294,4067,OPTSTK,MARICO,1443709800,102000,CE,1,1200,1200,5,1438732800,0,1443709800,,XX,,,MARICO25SEP1020CE,P,5,N,1443657600,1443709800,1.30E+09,5,2005,1,0,0,0,2,1,2,0,2,0,3,0,0,3.60E+04,0,1438732800,0,0,0,0,0,0,0,0,1438793466,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36315,2142,OPTSTK,MFSL,1440858600,76000,CE,1,800,800,5,1438732800,0,1440858600,,XX,,,MFSL25AUG760CE,P,72460,N,1440806400,1440858600,3.45E+08,65050,79870,1,0,0,0,2,1,2,0,2,0,3,0,0,1.60E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,2,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36319,3518,OPTSTK,TORNTPHARM,1440858600,435000,CE,1,250,250,5,1435708800,0,1440858600,,XX,,,TORNTPHARM25AUG4350CE,P,50,N,1440806400,1440858600,3.38E+08,5,2050,1,0,0,0,2,1,2,0,2,0,3,0,0,7.50E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794952,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36332,1964,OPTSTK,TRENT,1443709800,420000,CE,1,100,100,5,1435708800,0,1443709800,,XX,,,TRENT25SEP4200CE,P,113835,N,1443657600,1443709800,3.55E+08,77560,150110,1,0,0,0,2,1,2,0,2,0,3,0,0,4.00E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794952,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36334,6364,OPTSTK,NATIONALUM,1440858600,9000,CE,1,3750,3750,5,1438732800,0,1440858600,,XX,,,NATIONALUM25AUG90CE,P,9750,N,1440806400,1440858600,1.84E+09,7750,11750,1,0,0,0,2,1,2,0,2,0,3,0,0,1.13E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36348,13751,OPTSTK,NAUKRI,1443709800,76000,CE,1,375,375,5,1438732800,0,1443709800,,XX,,,NAUKRI25SEP760CE,P,61810,N,1443657600,1443709800,6.48E+08,53175,70445,1,0,0,0,2,1,2,0,2,0,3,0,0,1.50E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36356,31415,OPTSTK,NBCC,1440858600,4500,CE,1,6500,6500,5,1438732800,0,1440858600,,XX,,,NBCC25AUG45CE,P,6605,N,1440806400,1440858600,2.70E+09,4605,8605,1,0,0,0,2,1,2,0,2,0,3,0,0,1.95E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36359,31181,OPTSTK,MCX,1440858600,920000,CE,0,125,125,5,1433289600,0,1440858600,,XX,,,MCX25AUG9200CE,P,1995,N,1440806400,1440858600,5.10E+07,5,11060,1,0,0,0,2,1,2,0,2,0,3,0,0,2.50E+03,0,1433289600,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36364,2319,OPTSTK,NCC,1440858600,12000,CE,1,2700,2700,5,1438732800,0,1440858600,,XX,,,NCC25AUG120CE,P,9195,N,1440806400,1440858600,6.28E+08,7195,11195,1,0,0,0,2,1,2,0,2,0,3,0,0,1.08E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36367,11532,OPTSTK,ULTRACEMCO,1440858600,1700000,CE,1,50,50,5,1435708800,0,1440858600,,XX,,,ULTRACEMCO25AUG17000CE,P,5,N,1440806400,1440858600,2.95E+08,5,2005,1,0,0,0,2,1,2,0,2,0,3,0,0,2.00E+03,0,1435708800,0,0,0,0,0,0,0,0,1438793466,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36374,17963,OPTSTK,NESTLEIND,1443709800,298000,CE,1,250,250,5,1438732800,0,1443709800,,XX,,,NESTLEIND25SEP2980CE,P,20,N,1443657600,1443709800,9.64E+08,5,2020,1,0,0,0,2,1,2,0,2,0,3,0,0,1.00E+04,0,1438732800,0,0,0,0,0,0,0,0,1438793466,15,1,            ,0,0,2,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36384,11630,OPTSTK,NTPC,1440858600,22500,CE,1,1500,1500,5,1438732800,0,1440858600,,XX,,,NTPC25AUG225CE,P,10790,N,1440806400,1440858600,9.70E+09,8790,12790,1,0,0,0,2,1,2,0,2,0,3,0,0,7.50E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36386,14154,OPTSTK,UNOMINDA,1443709800,148000,CE,1,550,550,5,1435708800,0,1443709800,,XX,,,UNOMINDA25SEP1480CE,P,235,N,1443657600,1443709800,5.74E+08,5,2235,1,0,0,0,2,1,2,0,2,0,3,0,0,2.20E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794952,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36390,18921,OPTSTK,VBL,1443709800,72000,CE,1,1025,1025,5,1435708800,0,1443709800,,XX,,,VBL25SEP720CE,P,65,N,1443657600,1443709800,3.38E+09,5,2065,1,0,0,0,2,1,2,0,2,0,3,0,0,5.13E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794952,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36391,18721,OPTSTK,NUVAMA,1440858600,400000,CE,1,75,75,5,1438732800,0,1440858600,,XX,,,NUVAMA25AUG4000CE,P,289525,N,1440806400,1440858600,3.60E+07,228440,350610,1,0,0,0,2,1,2,0,2,0,3,0,0,3.00E+03,0,1438732800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36398,1901,OPTSTK,CUMMINSIND,1440858600,460000,CE,1,200,200,5,1433376000,0,1440858600,,XX,,,CUMMINSIND25AUG4600CE,P,65,N,1440806400,1440858600,2.77E+08,5,2065,1,0,0,0,2,1,2,0,2,0,3,0,0,8.00E+03,0,1433376000,0,0,0,0,0,0,0,0,1438794942,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36409,3787,OPTSTK,WIPRO,1440858600,14500,CE,1,3000,3000,5,1435708800,0,1440858600,,XX,,,WIPRO25AUG145CE,P,10165,N,1440806400,1440858600,1.05E+10,8165,12165,1,0,0,0,2,1,2,0,2,0,3,0,0,9.00E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794953,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36453,23650,OPTSTK,MUTHOOTFIN,1440858600,320000,CE,1,275,275,5,1433289600,0,1440858600,,XX,,,MUTHOOTFIN25AUG3200CE,P,265,N,1440806400,1440858600,4.01E+08,5,2265,1,0,0,0,2,1,2,0,2,0,3,0,0,8.25E+03,0,1433289600,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36460,17029,OPTSTK,PATANJALI,1443709800,138000,CE,1,300,300,5,1438732800,0,1443709800,,XX,,,PATANJALI25SEP1380CE,P,49555,N,1443657600,1443709800,3.63E+08,38920,60190,1,0,0,0,2,1,2,0,2,0,3,0,0,1.20E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794949,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36473,6705,OPTSTK,PAYTM,1446129000,56000,CE,1,725,725,5,1438732800,0,1446129000,,XX,,,PAYTM25OCT560CE,P,52690,N,1446076800,1446129000,6.38E+08,42620,62760,1,0,0,0,2,1,2,0,2,0,3,0,0,2.18E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794949,15,1,            ,0,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36478,18365,OPTSTK,PERSISTENT,1440858600,260000,CE,1,100,100,5,1438732800,0,1440858600,,XX,,,PERSISTENT25AUG2600CE,P,258775,N,1440806400,1440858600,1.56E+08,223720,293830,1,0,0,0,2,1,2,0,2,0,3,0,0,4.00E+03,0,1438732800,0,0,0,0,0,0,0,0,1438794949,15,1,            ,2,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
