priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,perChange30d,date365dAgo,date30dAgo,chartTodayPath,chart30dPath,chart365dPath,Index
"0","IOC","IOCEQN","141.58","142.5","137.02","138.8","138.11","0.69","0.5","517180798523.24","188.96","122.35","30509694","0","4231389460.86","","26.545300592718036","-13.445034736411948","3.84","-22.97","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IOCEQN.svg","https://nsearchives.nseindia.com/30d/IOC-EQ.svg","https://nsearchives.nseindia.com/365d/IOC-EQ.svg","NIFTY NEXT 50"
"0","HINDZINC","HINDZINCEQN","499","501.55","484.75","496","487.65","8.35","1.71","214421215413.89","733","388.55","8285874","0","4091647439.94","","32.33287858117326","-27.6540985716124","9.42","-16.97","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/HINDZINCEQN.svg","https://nsearchives.nseindia.com/30d/HINDZINC-EQ.svg","https://nsearchives.nseindia.com/365d/HINDZINC-EQ.svg","NIFTY NEXT 50"
"0","TATAPOWER","TATAPOWEREQN","395","395","383.8","385","386.95","-1.95","-0.5","644726216669.83","418.45","335","9726871","0","3770427005.73","","7.99378659338033","-14.925373134328359","0.44","1.38","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TATAPOWEREQN.svg","https://nsearchives.nseindia.com/30d/TATAPOWER-EQ.svg","https://nsearchives.nseindia.com/365d/TATAPOWER-EQ.svg","NIFTY NEXT 50"
"0","MOTHERSON","MOTHERSONEQN","110.5","111.66","106.53","111.16","106.59","4.57","4.29","492333835907.34","136.15","71.5","32098828","0","3524130326.12","","18.3547557840617","-55.46853146853146","24.44","-15.51","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MOTHERSONEQN.svg","https://nsearchives.nseindia.com/30d/MOTHERSON-EQ.svg","https://nsearchives.nseindia.com/365d/MOTHERSON-EQ.svg","NIFTY NEXT 50"
"0","CHOLAFIN","CHOLAFINEQN","1400","1428","1375.2","1427.9","1380.9","47","3.4","607925039845.17","1831.5","1358.65","2457386","0","3453143381.06","","22.036582036582033","-5.0969712582342765","-6.63","-17.71","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CHOLAFINEQN.svg","https://nsearchives.nseindia.com/30d/CHOLAFIN-EQ.svg","https://nsearchives.nseindia.com/365d/CHOLAFIN-EQ.svg","NIFTY NEXT 50"
"0","ADANIGREEN","ADANIGREENEQN","833","842.15","801.4","839","816.45","22.55","2.76","256467995758.87","1177.55","765","4139485","0","3408534738.7","","28.75037153411744","-9.673202614379084","-11.95","-14.51","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ADANIGREENEQN.svg","https://nsearchives.nseindia.com/30d/ADANIGREEN-EQ.svg","https://nsearchives.nseindia.com/365d/ADANIGREEN-EQ.svg","NIFTY NEXT 50"
"0","ADANIPOWER","ADANIPOWEREQN","151","153.9","147.35","150.2","147.85","2.35","1.59","590895576955.82","182.7","92.4","21762199","0","3279128145.32","","17.78872468527641","-62.55411255411253","43.33","4.08","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ADANIPOWEREQN.svg","https://nsearchives.nseindia.com/30d/ADANIPOWER-EQ.svg","https://nsearchives.nseindia.com/365d/ADANIPOWER-EQ.svg","NIFTY NEXT 50"
"0","MAZDOCK","MAZDOCKEQN","2260","2272.7","2213.1","2257","2206.7","50.3","2.28","170993979635.22","3775","2125.9","1457697","0","3276684201.45","","40.211920529801326","-6.166799943553314","-14.98","0.03","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MAZDOCKEQN.svg","https://nsearchives.nseindia.com/30d/MAZDOCK-EQ.svg","https://nsearchives.nseindia.com/365d/MAZDOCK-EQ.svg","NIFTY NEXT 50"
"0","GAIL","GAILEQN","139","139.88","134.6","138.09","135.4","2.69","1.99","371447322885.56","202.79","134.36","22824139","0","3124168146.32","","31.90492627841609","-2.776123846382844","-23.83","-17.74","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GAILEQN.svg","https://nsearchives.nseindia.com/30d/GAIL-EQ.svg","https://nsearchives.nseindia.com/365d/GAIL-EQ.svg","NIFTY NEXT 50"
"0","BRITANNIA","BRITANNIAEQN","5590","5600","5404.5","5528","5490","38","0.69","650163877083.41","6336","4605.05","542905","0","2979120609.85","","12.752525252525253","-20.042127664194737","15.24","-10.3","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BRITANNIAEQN.svg","https://nsearchives.nseindia.com/30d/BRITANNIA-EQ.svg","https://nsearchives.nseindia.com/365d/BRITANNIA-EQ.svg","NIFTY NEXT 50"
"0","CANBK","CANBKEQN","133","134.59","131.55","133.5","129.56","3.94","3.04","448834346614.67","162.89","83.7","22308902","0","2966414698.94","","18.04285100374485","-59.49820788530466","46.19","-14.98","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CANBKEQN.svg","https://nsearchives.nseindia.com/30d/CANBK-EQ.svg","https://nsearchives.nseindia.com/365d/CANBK-EQ.svg","NIFTY NEXT 50"
"0","RECLTD","RECLTDEQN","322.5","325.8","312.05","320.6","316.45","4.15","1.31","399323068362.19","450","310.55","8845151","0","2820276396.35","","28.755555555555553","-3.2361938496216425","-27.87","-9.44","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/RECLTDEQN.svg","https://nsearchives.nseindia.com/30d/RECLTD-EQ.svg","https://nsearchives.nseindia.com/365d/RECLTD-EQ.svg","NIFTY NEXT 50"
"0","DLF","DLFEQN","524","531.25","516","521.95","514.75","7.2","1.4","333903364115.59","886.8","512.05","5334313","0","2784724758.52","","41.142309427153805","-1.933404940923756","-26.07","-14.67","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DLFEQN.svg","https://nsearchives.nseindia.com/30d/DLF-EQ.svg","https://nsearchives.nseindia.com/365d/DLF-EQ.svg","NIFTY NEXT 50"
"0","VBL","VBLEQN","391.9","394.15","382.25","388.75","382.2","6.55","1.71","530545051024.95","568.5","381","6998465","0","2720863222.7","","31.61829375549692","-2.0341207349081363","-26.8","-15.32","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/VBLEQN.svg","https://nsearchives.nseindia.com/30d/VBL-EQ.svg","https://nsearchives.nseindia.com/365d/VBL-EQ.svg","NIFTY NEXT 50"
"0","BANKBARODA","BANKBARODAEQN","270.4","273.75","266","270.6","265.9","4.7","1.77","500622035425.57","325.5","212.55","9976659","0","2694196762.95","","16.8663594470046","-27.311220889202545","20.55","-13.57","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BANKBARODAEQN.svg","https://nsearchives.nseindia.com/30d/BANKBARODA-EQ.svg","https://nsearchives.nseindia.com/365d/BANKBARODA-EQ.svg","NIFTY NEXT 50"
"0","CGPOWER","CGPOWEREQN","680","680.95","658.75","668.6","664.1","4.5","0.68","457834749386.93","797.55","517.7","3376154","0","2261618041.52","","16.168265312519583","-29.148155302298623","5.64","-7.72","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CGPOWEREQN.svg","https://nsearchives.nseindia.com/30d/CGPOWER-EQ.svg","https://nsearchives.nseindia.com/365d/CGPOWER-EQ.svg","NIFTY NEXT 50"
"0","ADANIENSOL","ADANIENSOLEQN","970.1","976.3","935.4","968","946.9","21.1","2.23","334871634710.59","1067.7","744.9","2325440","0","2238724342.4","","9.337828978177393","-29.95032890320849","18.01","-6.66","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ADANIENSOLEQN.svg","https://nsearchives.nseindia.com/30d/ADANIENSOL-EQ.svg","https://nsearchives.nseindia.com/365d/ADANIENSOL-EQ.svg","NIFTY NEXT 50"
"0","UNITDSPR","UNITDSPREQN","1290.9","1334.9","1282.7","1331.5","1275.2","56.3","4.41","392172263019.66","1645","1266.4","1628922","0","2147424161.82","","19.05775075987842","-5.140555906506625","-4.38","-6.33","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/UNITDSPREQN.svg","https://nsearchives.nseindia.com/30d/UNITDSPR-EQ.svg","https://nsearchives.nseindia.com/365d/UNITDSPR-EQ.svg","NIFTY NEXT 50"
"0","PNB","PNBEQN","109","109","106","107.45","105.55","1.9","1.8","369461159588.83","135.15","89.45","19696367","0","2115783743.14","","20.49574546799852","-20.122973728339854","12.01","-18","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PNBEQN.svg","https://nsearchives.nseindia.com/30d/PNB-EQ.svg","https://nsearchives.nseindia.com/365d/PNB-EQ.svg","NIFTY NEXT 50"
"0","AMBUJACEM","AMBUJACEMEQN","407.9","413.5","395.1","410.4","395.35","15.05","3.81","249581776511.98","624.95","394","5189341","0","2104433455.73","","34.330746459716785","-4.1624365482233445","-20.97","-20.23","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/AMBUJACEMEQN.svg","https://nsearchives.nseindia.com/30d/AMBUJACEM-EQ.svg","https://nsearchives.nseindia.com/365d/AMBUJACEM-EQ.svg","NIFTY NEXT 50"
"0","IRFC","IRFCEQN","91.99","93.2","91","93","89.45","3.55","3.97","165708551531.95","148.95","89.2","22201895","0","2050345003.25","","37.562940584088615","-4.2600896860986515","-29.97","-15.02","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IRFCEQN.svg","https://nsearchives.nseindia.com/30d/IRFC-EQ.svg","https://nsearchives.nseindia.com/365d/IRFC-EQ.svg","NIFTY NEXT 50"
"0","INDHOTEL","INDHOTELEQN","599.9","607.5","588","605","582.45","22.55","3.87","529914623517.12","858","580.85","2990050","0","1790083134","","29.487179487179485","-4.157699922527327","-28.16","-10.52","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INDHOTELEQN.svg","https://nsearchives.nseindia.com/30d/INDHOTEL-EQ.svg","https://nsearchives.nseindia.com/365d/INDHOTEL-EQ.svg","NIFTY NEXT 50"
"0","ABB","ABBEQN","6200","6244.5","6045","6140","6041.5","98.5","1.63","321102768698.78","6554","4637.5","280421","0","1725508930.88","","6.316753127860848","-32.3989218328841","10.99","1.39","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ABBEQN.svg","https://nsearchives.nseindia.com/30d/ABB-EQ.svg","https://nsearchives.nseindia.com/365d/ABB-EQ.svg","NIFTY NEXT 50"
"0","GODREJCP","GODREJCPEQN","1016","1027.8","999.1","1007","1002.4","4.6","0.46","404063915903.29","1309","988","1683089","0","1703016773.76","","23.071046600458367","-1.9230769230769231","-8.98","-18.44","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GODREJCPEQN.svg","https://nsearchives.nseindia.com/30d/GODREJCP-EQ.svg","https://nsearchives.nseindia.com/365d/GODREJCP-EQ.svg","NIFTY NEXT 50"
"0","SIEMENS","SIEMENSEQN","3069.9","3070","2980","2995.1","2988.3","6.8","0.23","263980123504.39","5520","2450","563273","0","1699569255.63","","45.74094202898551","-22.248979591836733","-42.66","-11.01","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SIEMENSEQN.svg","https://nsearchives.nseindia.com/30d/SIEMENS-EQ.svg","https://nsearchives.nseindia.com/365d/SIEMENS-EQ.svg","NIFTY NEXT 50"
"0","SOLARINDS","SOLARINDSEQN","12619","12720","12340","12551","12430","121","0.97","304902078775.36","17820","9888.4","135319","0","1699174972.39","","29.567901234567902","-26.926499737065658","15.46","-5.48","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SOLARINDSEQN.svg","https://nsearchives.nseindia.com/30d/SOLARINDS-EQ.svg","https://nsearchives.nseindia.com/365d/SOLARINDS-EQ.svg","NIFTY NEXT 50"
"0","DMART","DMARTEQN","3730","3820.5","3685.1","3759.8","3655.6","104.2","2.85","552093432693.78","4949.5","3529","416887","0","1564564404.39","","24.036771391049598","-6.540096344573539","-3.72","-2.33","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DMARTEQN.svg","https://nsearchives.nseindia.com/30d/DMART-EQ.svg","https://nsearchives.nseindia.com/365d/DMART-EQ.svg","NIFTY NEXT 50"
"0","NAUKRI","NAUKRIEQN","985","996.9","962","991.6","974.7","16.9","1.73","384185244168.87","1550","930.5","1408155","0","1384005141.75","","36.0258064516129","-6.566362170875875","-30.18","-2.58","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NAUKRIEQN.svg","https://nsearchives.nseindia.com/30d/NAUKRI-EQ.svg","https://nsearchives.nseindia.com/365d/NAUKRI-EQ.svg","NIFTY NEXT 50"
"0","DIVISLAB","DIVISLABEQN","6090","6092","5946","6020","6013.5","6.5","0.11","762784680589.53","7071.5","4955","228968","0","1378632355.76","","14.869546772254825","-21.493440968718467","1.85","-3.76","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DIVISLABEQN.svg","https://nsearchives.nseindia.com/30d/DIVISLAB-EQ.svg","https://nsearchives.nseindia.com/365d/DIVISLAB-EQ.svg","NIFTY NEXT 50"
"0","JINDALSTEL","JINDALSTELEQN","1129.4","1138.5","1111","1125","1106.2","18.8","1.7","419238611347.33","1272.1","770","1222265","0","1374119203.6","","11.563556324188344","-46.103896103896105","21.92","-8.78","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JINDALSTELEQN.svg","https://nsearchives.nseindia.com/30d/JINDALSTEL-EQ.svg","https://nsearchives.nseindia.com/365d/JINDALSTEL-EQ.svg","NIFTY NEXT 50"
"0","BAJAJHFL","BAJAJHFLEQN","79.5","79.69","76.85","78.8","78.51","0.29","0.37","73585126747.14","136.96","76.85","17386476","0","1355101939.44","","42.464953271028044","-2.5374105400130165","-35.22","-9.76","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BAJAJHFLEQN.svg","https://nsearchives.nseindia.com/30d/BAJAJHFL-EQ.svg","https://nsearchives.nseindia.com/365d/BAJAJHFL-EQ.svg","NIFTY NEXT 50"
"0","LTM","LTMEQN","4210","4240","4105.7","4222","4105.6","116.4","2.84","390436050308.42","6429.5","3802","317949","0","1329990205.47","","34.33392954351038","-11.046817464492372","-8.62","-6.2","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/LTMEQN.svg","https://nsearchives.nseindia.com/30d/LTM-EQ.svg","https://nsearchives.nseindia.com/365d/LTM-EQ.svg","NIFTY NEXT 50"
"0","TORNTPHARM","TORNTPHARMEQN","4200","4339.9","4161.2","4247.6","4213.9","33.7","0.8","443016415673.71","4482.9","3101.6","288474","0","1220692154.7","","5.248834459836251","-36.94867165334023","29.84","-3.42","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/TORNTPHARMEQN.svg","https://nsearchives.nseindia.com/30d/TORNTPHARM-EQ.svg","https://nsearchives.nseindia.com/365d/TORNTPHARM-EQ.svg","NIFTY NEXT 50"
"0","HYUNDAI","HYUNDAIEQN","1882.6","1887","1826","1851","1867.5","-16.5","-0.88","263199367790.35","2890","1541.7","620467","0","1151022127.03","","35.951557093425606","-20.062268923915155","5.23","-14.3","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/HYUNDAIEQN.svg","https://nsearchives.nseindia.com/30d/HYUNDAI-EQ.svg","https://nsearchives.nseindia.com/365d/HYUNDAI-EQ.svg","NIFTY NEXT 50"
"0","ICICIGI","ICICIGIEQN","1750","1758","1703.2","1730","1722.2","7.8","0.45","417894074478.48","2068.7","1702","603516","0","1044843110.16","","16.37260115048097","-1.645123384253819","-3.08","-9.13","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ICICIGIEQN.svg","https://nsearchives.nseindia.com/30d/ICICIGI-EQ.svg","https://nsearchives.nseindia.com/365d/ICICIGI-EQ.svg","NIFTY NEXT 50"
"0","JSWENERGY","JSWENERGYEQN","491.5","495.5","482.05","485.35","482.7","2.65","0.55","261130384907.98","579","427.75","2125827","0","1035128941.11","","16.17443868739205","-13.465809468147286","-15.63","-1","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JSWENERGYEQN.svg","https://nsearchives.nseindia.com/30d/JSWENERGY-EQ.svg","https://nsearchives.nseindia.com/365d/JSWENERGY-EQ.svg","NIFTY NEXT 50"
"0","SHREECEM","SHREECEMEQN","23085","23475","22615","23385","22725","660","2.9","311878056157.74","32490","22550","39516","0","912662721.48","","28.02400738688827","-3.7028824833702885","-20.57","-11.84","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SHREECEMEQN.svg","https://nsearchives.nseindia.com/30d/SHREECEM-EQ.svg","https://nsearchives.nseindia.com/365d/SHREECEM-EQ.svg","NIFTY NEXT 50"
"0","BOSCHLTD","BOSCHLTDEQN","29650","30250","29400","30050","29135","915","3.14","259961243132.71","41945","25921.6","27727","0","827906870.21","","28.35856478722136","-15.926486019381525","6.27","-14.94","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BOSCHLTDEQN.svg","https://nsearchives.nseindia.com/30d/BOSCHLTD-EQ.svg","https://nsearchives.nseindia.com/365d/BOSCHLTD-EQ.svg","NIFTY NEXT 50"
"0","LICI","LICIEQN","758.75","763","740.4","758.1","740","18.1","2.45","167819531518.73","980","737.05","1027852","0","775894639.24","","22.64285714285714","-2.855979919951166","-5.3","-14.05","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/LICIEQN.svg","https://nsearchives.nseindia.com/30d/LICI-EQ.svg","https://nsearchives.nseindia.com/365d/LICI-EQ.svg","NIFTY NEXT 50"
"0","HAVELLS","HAVELLSEQN","1249.4","1261","1221","1234","1231","3","0.24","310360146896.28","1673.8","1217.2","561103","0","695352503.78","","26.275540685864495","-1.3802168912257602","-16.8","-12.1","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/HAVELLSEQN.svg","https://nsearchives.nseindia.com/30d/HAVELLS-EQ.svg","https://nsearchives.nseindia.com/365d/HAVELLS-EQ.svg","NIFTY NEXT 50"
"0","PIDILITIND","PIDILITINDEQN","1333.8","1359.2","1309","1335","1314.9","20.1","1.53","413433428796.36","1574.95","1293.3","496307","0","661294336.01","","15.235404298549161","-3.2243099048944597","-5.39","-9.83","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PIDILITINDEQN.svg","https://nsearchives.nseindia.com/30d/PIDILITIND-EQ.svg","https://nsearchives.nseindia.com/365d/PIDILITIND-EQ.svg","NIFTY NEXT 50"
"0","ENRIN","ENRINEQN","2742","2752.3","2671.9","2700","2696.1","3.9","0.14","238132333049.77","3625","2115","221897","0","600473252.73","","25.517241379310345","-27.659574468085108","0","-7.11","","24-Feb-2026","https://nsearchives.nseindia.com/today/ENRINEQN.svg","https://nsearchives.nseindia.com/30d/ENRIN-EQ.svg","","NIFTY NEXT 50"
"0","BAJAJHLDNG","BAJAJHLDNGEQN","9252","9436","9211","9355","9162","193","2.11","403911323995.74","14763","9088","46884","0","437543523.48","","36.63212084264716","-2.9379401408450705","-24.77","-17.43","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BAJAJHLDNGEQN.svg","https://nsearchives.nseindia.com/30d/BAJAJHLDNG-EQ.svg","https://nsearchives.nseindia.com/365d/BAJAJHLDNG-EQ.svg","NIFTY NEXT 50"
"0","ZYDUSLIFE","ZYDUSLIFEEQN","879.9","888.9","865.1","886","860.6","25.4","2.95","221089758444.88","1059.05","795","428190","0","376049303.7","","16.340116141825217","-11.446540880503145","-4.08","-1.97","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ZYDUSLIFEEQN.svg","https://nsearchives.nseindia.com/30d/ZYDUSLIFE-EQ.svg","https://nsearchives.nseindia.com/365d/ZYDUSLIFE-EQ.svg","NIFTY NEXT 50"
"1","NIFTY MIDCAP 150","NIFTY MIDCAP 150","19869.15","20006.7","19528.4","19931.5","19445.75","485.75","2.5","344753884.92","22650.05","17269.5","1183451124","0","216077420707.64","24-Mar-2026 16:00:00","12.002401760702513","-15.414459017342715","2.64","-8.66","21-Mar-2025","20-Feb-2026","https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-150.svg","https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-150.svg","https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-150.svg","NIFTY MIDCAP 150"
"0","BSE","BSEEQN","2800","2812.9","2728.2","2812","2714.4","97.6","3.6","1145875815120.6","3227","1484.33","4092016","0","11389349052.96","","12.86024171056709","-89.44574319726746","81.22","2.21","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BSEEQN.svg","https://nsearchives.nseindia.com/30d/BSE-EQ.svg","https://nsearchives.nseindia.com/365d/BSE-EQ.svg","NIFTY MIDCAP 150"
"0","DIXON","DIXONEQN","10200","10260","9950","10163","9894","269","2.72","417652463405.64","18471","9630","632179","0","6390855555.75","","44.97861512641438","-5.53478712357217","-30.43","-3.44","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DIXONEQN.svg","https://nsearchives.nseindia.com/30d/DIXON-EQ.svg","https://nsearchives.nseindia.com/365d/DIXON-EQ.svg","NIFTY MIDCAP 150"
"0","POLYCAB","POLYCABEQN","7001.5","7141","6774.5","7068","6795","273","4.02","371157065683.73","8722","4567","902790","0","6320775850.2","","18.963540472368724","-54.76242610028465","40.64","-12.96","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/POLYCABEQN.svg","https://nsearchives.nseindia.com/30d/POLYCAB-EQ.svg","https://nsearchives.nseindia.com/365d/POLYCAB-EQ.svg","NIFTY MIDCAP 150"
"0","WAAREEENER","WAAREEENEREQN","3135","3137","3016.3","3086","3064.6","21.4","0.7","294804257720.5","3865","1863","1849707","0","5698558828.53","","20.155239327296247","-65.64680622651638","26.93","2.07","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/WAAREEENEREQN.svg","https://nsearchives.nseindia.com/30d/WAAREEENER-EQ.svg","https://nsearchives.nseindia.com/365d/WAAREEENER-EQ.svg","NIFTY MIDCAP 150"
"0","PERSISTENT","PERSISTENTEQN","4804","4927.7","4708","4919.3","4724.5","194.8","4.12","533799809035.68","6599","4148.95","1086416","0","5280427190.56","","25.4538566449462","-18.567348365249046","-9.26","5.52","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PERSISTENTEQN.svg","https://nsearchives.nseindia.com/30d/PERSISTENT-EQ.svg","https://nsearchives.nseindia.com/365d/PERSISTENT-EQ.svg","NIFTY MIDCAP 150"
"0","MUTHOOTFIN","MUTHOOTFINEQN","3141","3165.5","3047.1","3135.4","3115.6","19.8","0.64","335302070900.12","4149.5","1965","1645283","0","5119610658.27","","24.439089046873114","-59.56234096692113","33.28","-10.26","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MUTHOOTFINEQN.svg","https://nsearchives.nseindia.com/30d/MUTHOOTFIN-EQ.svg","https://nsearchives.nseindia.com/365d/MUTHOOTFIN-EQ.svg","NIFTY MIDCAP 150"
